ForceDecks Raw Data Export,2,,,,,,,,,,,,,,,,,,,,
Weight,93.7,,,,,,,,,,,,,,,,,,,,
Frequency,1000,,,,,,,,,,,,,,,,,,,,
Recording Date,2022-09-02 10:33:20,,,,,,,,,,,,,,,,,,,,
Recording Info,ForceDecks;2.0.8000,,,,,,,,,,,,,,,,,,,,
Data Source,"ForceDecks;FD42-211122-FW2R5-HW3R8,0380 (Post-analysis Trial 1)",,,,,,,,,,,,,,,,,,,,
Analysis Date,2022-09-02 10:35:17,,,,,,,,,,,,,,,,,,,,
AthleteId,6739cb8a-1291-4d6c-80db-1555b94c1a42,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right,,Acceleration,Velocity,Height,Power,Impulse
48.001,788.013093,-26.319962,-48.337447,860.690094,-26.071812,-90.629023,,336.922431,-1.87957,325.816947,127.153286,111.526309,198.070282,156.464797,394.628706,,7.7889,-1.32646,-0.21316,2186.94259,-124.28952
48.002,788.763093,-26.248026,-47.370106,860.690094,-26.243767,-91.191944,,338.672431,-2.12957,326.566947,125.653286,111.526309,197.320282,156.714797,395.128706,,7.79691,-1.31867,-0.21449,2175.08341,-123.55932
48.003,792.263093,-26.13207,-48.18007,857.940094,-26.457267,-92.143092,,340.422431,-3.37957,329.566947,125.653286,110.526309,196.070282,156.214797,395.128706,,7.80491,-1.31087,-0.2158,2163.19933,-122.82838
48.004,795.763093,-25.831148,-45.735711,856.440094,-26.244393,-93.247331,,343.422431,-1.87957,330.316947,123.903286,109.526309,195.070282,157.214797,394.628706,,7.82625,-1.30305,-0.21711,2152.90814,-122.09606
48.005,797.013093,-25.929906,-44.954771,854.440094,-26.912069,-93.654609,,345.672431,-2.62957,331.316947,122.653286,110.276309,193.070282,156.464797,394.628706,,7.81825,-1.29523,-0.21841,2139.01276,-121.36311
48.006,794.263093,-25.507259,-44.602086,854.190094,-26.876629,-94.343757,,344.422431,-2.12957,330.816947,121.153286,109.526309,192.820282,156.714797,395.128706,,7.78623,-1.28743,-0.2197,2122.26544,-120.63204
48.007,789.013093,-25.536299,-44.387148,846.440094,-27.253849,-95.875365,,343.422431,-3.12957,329.566947,119.153286,107.026309,190.570282,154.714797,394.128706,,7.64749,-1.27971,-0.22098,2092.9083,-119.90897
48.008,786.013093,-25.633764,-45.172964,846.440094,-27.253849,-96.256963,,340.672431,-2.62957,327.566947,120.403286,107.776309,189.320282,155.964797,393.378706,,7.61548,-1.27208,-0.22226,2076.61113,-119.1939
48.009,782.263093,-26.37153,-45.905644,845.940094,-27.532388,-97.459327,,337.672431,-2.12957,323.566947,123.153286,107.026309,188.320282,155.964797,394.628706,,7.57012,-1.26449,-0.22353,2058.84217,-118.48246
48.01,778.263093,-27.172655,-47.80169,841.440094,-27.327852,-97.596672,,334.172431,-2.62957,320.316947,126.403286,106.026309,187.570282,155.464797,392.378706,,7.4794,-1.25696,-0.22479,2035.90615,-117.77739
48.011,774.013093,-27.943293,-48.168489,841.190094,-27.5559,-98.489632,,331.672431,-2.37957,316.316947,128.403286,106.276309,186.070282,156.214797,392.628706,,7.43138,-1.24951,-0.22604,2018.20785,-117.07882
48.012,766.513093,-28.216706,-49.482574,837.190094,-28.571469,-99.153111,,327.422431,-2.87957,313.066947,128.903286,106.276309,183.820282,153.964797,393.128706,,7.30865,-1.24214,-0.22729,1992.0192,-116.38825
48.013,765.513093,-28.156898,-50.602062,835.690094,-28.445653,-99.717591,,324.422431,-1.62957,311.566947,131.153286,105.776309,183.070282,154.464797,392.378706,,7.28196,-1.23484,-0.22852,1977.2326,-115.70467
48.014,763.263093,-28.773138,-50.857026,835.440094,-28.587029,-100.230709,,323.172431,-1.62957,309.066947,132.653286,104.776309,183.320282,153.714797,393.628706,,7.25528,-1.22757,-0.22976,1962.52512,-115.0236
48.015,764.763093,-28.619941,-51.601982,836.940094,-28.447377,-100.051071,,322.672431,-1.37957,309.816947,133.653286,105.276309,183.570282,154.464797,393.628706,,7.2873,-1.2203,-0.23098,1954.56139,-114.34228
48.016,768.263093,-28.778519,-51.787326,833.440094,-29.099573,-101.827658,,323.922431,-1.37957,310.816947,134.903286,104.526309,180.820282,153.964797,394.128706,,7.2873,-1.21301,-0.2322,1942.88929,-113.65946
48.017,774.013093,-28.325715,-52.75885,835.690094,-29.0655,-100.104097,,325.422431,-1.62957,314.566947,135.653286,106.526309,181.820282,153.964797,393.378706,,7.37268,-1.20568,-0.23341,1940.7943,-112.97264
48.018,780.763093,-28.507334,-51.785607,833.190094,-29.419157,-100.404461,,329.922431,-2.12957,317.316947,135.653286,105.276309,181.820282,151.964797,394.128706,,7.41804,-1.19829,-0.23461,1933.9827,-112.2797
48.019,784.263093,-28.1914,-53.407831,835.690094,-28.976951,-100.877111,,330.672431,-3.37957,320.816947,136.153286,105.276309,182.070282,153.964797,394.378706,,7.48207,-1.19084,-0.2358,1929.1037,-111.58163
48.02,793.013093,-28.206942,-53.124017,833.690094,-29.401513,-100.925396,,333.172431,-1.87957,322.816947,138.903286,105.526309,181.070282,152.964797,394.128706,,7.55411,-1.18332,-0.23699,1924.91216,-110.87718
48.021,797.763093,-27.807095,-55.135781,834.440094,-29.774157,-100.544369,,333.672431,-2.87957,326.816947,140.153286,106.026309,181.320282,151.964797,395.128706,,7.61281,-1.17574,-0.23817,1919.04268,-110.16661
48.022,799.763093,-28.292721,-55.80564,834.940094,-29.224552,-100.871012,,334.172431,-3.37957,326.816947,142.153286,105.276309,181.820282,153.214797,394.628706,,7.63949,-1.16811,-0.23934,1909.51553,-109.45204
48.023,798.763093,-28.328142,-56.27988,834.190094,-29.206473,-100.671302,,332.422431,-2.62957,325.566947,143.403286,105.526309,181.570282,153.214797,393.878706,,7.62081,-1.16048,-0.2405,1895.01166,-108.7371
48.024,800.513093,-29.144401,-57.669939,833.190094,-29.507973,-100.792128,,331.672431,-2.87957,324.316947,147.403286,105.276309,181.320282,152.214797,394.378706,,7.62882,-1.15286,-0.24166,1883.42534,-108.02265
48.025,799.513093,-29.27341,-60.166045,834.190094,-30.004852,-101.058504,,328.422431,-3.12957,323.816947,150.403286,105.776309,180.820282,151.714797,395.878706,,7.62882,-1.14523,-0.24281,1870.96212,-107.30783
48.026,798.513093,-30.236792,-62.466153,832.940094,-30.538511,-100.919326,,325.922431,-3.87957,321.566947,154.903286,106.526309,179.820282,150.714797,395.878706,,7.6048,-1.13761,-0.24395,1855.95889,-106.59414
48.027,801.263093,-30.271548,-63.360326,832.690094,-30.769851,-100.85265,,323.672431,-1.62957,320.316947,158.903286,106.526309,179.820282,149.964797,396.378706,,7.63148,-1.12999,-0.24509,1846.35522,-105.88032
48.028,797.013093,-31.222165,-66.636347,833.190094,-30.751386,-100.792128,,318.922431,-2.62957,317.066947,163.653286,106.526309,180.070282,149.964797,396.628706,,7.59146,-1.12238,-0.24621,1829.7095,-105.16712
48.029,794.763093,-31.357111,-67.73942,833.690094,-31.531801,-100.925396,,316.172431,-2.12957,315.316947,165.403286,107.276309,179.320282,148.714797,398.378706,,7.57279,-1.1148,-0.24733,1815.3982,-104.45668
48.03,794.263093,-31.190514,-69.205395,833.440094,-30.964134,-101.246332,,314.172431,-2.12957,315.566947,166.653286,106.776309,179.320282,150.214797,397.128706,,7.56478,-1.10723,-0.24844,1802.24237,-103.74748
48.031,800.763093,-31.214568,-70.660463,833.690094,-31.798087,-101.119113,,313.672431,-0.87957,316.816947,171.153286,107.776309,178.570282,148.714797,398.628706,,7.63682,-1.09963,-0.24954,1797.29302,-103.03529
48.032,801.263093,-31.472153,-71.22104,834.690094,-31.848647,-101.578422,,314.422431,-2.12957,317.566947,171.403286,108.026309,178.070282,149.464797,399.128706,,7.65283,-1.09198,-0.25064,1786.43588,-102.31897
48.033,806.513093,-31.313161,-72.059017,833.440094,-32.295963,-101.246332,,315.422431,-2.12957,320.066947,173.153286,107.776309,178.320282,147.464797,399.878706,,7.69552,-1.08431,-0.25173,1778.21854,-101.5999
48.034,812.013093,-31.283331,-71.968718,835.440094,-32.3958,-101.197265,,317.172431,-1.62957,321.816947,174.653286,108.776309,178.070282,148.214797,400.378706,,7.77556,-1.07658,-0.25281,1773.60693,-100.87508
48.035,816.513093,-31.110921,-72.758835,837.940094,-32.829018,-100.702608,,319.422431,-3.12957,325.566947,174.653286,110.276309,178.070282,147.964797,401.628706,,7.85027,-1.06876,-0.25388,1768.21685,-100.14301
48.036,821.013093,-30.309473,-72.556749,837.190094,-32.637451,-101.467998,,319.422431,-1.12957,327.566947,175.153286,109.276309,177.820282,148.464797,401.628706,,7.89029,-1.06089,-0.25495,1759.17419,-99.40556
48.037,822.013093,-30.54267,-73.057889,836.690094,-32.391623,-101.142589,,320.922431,-2.87957,329.066947,174.903286,109.276309,178.070282,148.714797,400.628706,,7.89563,-1.053,-0.256,1746.61256,-98.66599
48.038,824.763093,-30.216525,-75.066151,834.190094,-32.39999,-102.41371,,319.672431,-3.12957,331.316947,176.903286,107.276309,177.570282,148.214797,401.128706,,7.89829,-1.0451,-0.25705,1733.77513,-97.92605
48.039,825.763093,-30.269546,-74.779669,832.940094,-32.404192,-101.501,,319.422431,-2.12957,330.566947,177.903286,108.026309,177.570282,147.714797,399.628706,,7.89563,-1.0372,-0.25809,1720.41514,-97.1861
48.04,823.763093,-30.163374,-75.157277,832.190094,-32.300013,-101.68951,,319.422431,-3.37957,331.316947,176.403286,107.526309,177.570282,147.714797,399.378706,,7.86628,-1.02932,-0.25913,1704.51234,-96.44766
48.041,823.763093,-30.163374,-75.353329,831.190094,-32.160815,-100.840353,,317.672431,-1.87957,329.816947,178.153286,108.026309,177.820282,147.464797,397.878706,,7.8556,-1.02146,-0.26015,1690.47353,-95.71109
48.042,823.013093,-30.775299,-77.286184,829.440094,-32.451711,-101.345176,,316.172431,-3.12957,329.066947,180.903286,107.776309,176.820282,146.964797,397.878706,,7.82892,-1.01362,-0.26117,1674.9609,-94.97627
48.043,820.763093,-30.724425,-77.596436,828.940094,-32.203474,-101.406306,,314.672431,-2.87957,328.066947,180.903286,107.276309,177.070282,147.214797,397.378706,,7.79957,-1.00581,-0.26218,1659.28225,-94.24407
48.044,819.513093,-30.906735,-78.601601,827.940094,-32.063613,-100.943599,,312.422431,-2.37957,326.566947,182.903286,107.776309,176.820282,147.464797,395.878706,,7.77556,-0.99802,-0.26318,1644.18953,-93.51438
48.045,816.763093,-31.146699,-79.360578,824.690094,-32.055375,-101.43932,,310.922431,-2.87957,325.316947,183.403286,106.776309,176.070282,146.964797,394.878706,,7.71153,-0.99028,-0.26418,1625.49075,-92.78881
48.046,816.263093,-30.712493,-79.40919,823.190094,-31.484527,-100.643221,,309.422431,-1.62957,325.066947,183.403286,106.026309,177.320282,146.714797,393.128706,,7.69018,-0.98257,-0.26516,1610.88501,-92.06724
48.047,813.513093,-30.770832,-79.776886,819.690094,-31.257851,-100.678907,,308.422431,-2.12957,324.316947,182.903286,104.276309,177.820282,145.464797,392.128706,,7.62348,-0.97492,-0.26614,1592.23876,-91.34979
48.048,816.013093,-31.039299,-80.324129,817.690094,-31.334305,-100.727651,,308.672431,-2.12957,324.566947,184.903286,105.276309,176.070282,146.214797,390.128706,,7.62882,-0.96729,-0.26711,1580.26735,-90.63522
48.049,815.263093,-30.750165,-80.298975,814.190094,-31.469003,-100.565584,,307.672431,-1.37957,324.316947,184.653286,105.026309,175.320282,145.214797,388.628706,,7.58346,-0.95969,-0.26808,1563.76252,-89.92253
48.05,816.263093,-30.621836,-80.002749,813.690094,-31.124565,-99.238031,,308.922431,-1.87957,325.566947,183.653286,105.026309,176.820282,144.464797,387.378706,,7.58879,-0.9521,-0.26903,1551.87733,-89.21171
48.051,813.013093,-30.152619,-80.223236,809.190094,-30.931855,-99.590323,,306.922431,-1.37957,325.066947,182.403286,103.776309,176.070282,143.964797,385.378706,,7.50608,-0.94455,-0.26998,1532.25508,-88.50451
48.052,811.013093,-30.318221,-80.221937,805.440094,-31.305557,-99.151698,,306.922431,-2.12957,324.566947,181.653286,104.526309,174.570282,142.964797,383.378706,,7.44472,-0.93708,-0.27092,1514.74027,-87.80407
48.053,810.763093,-30.373206,-81.143051,804.940094,-30.865341,-99.213287,,306.172431,-2.62957,324.816947,182.403286,104.026309,174.820282,143.714797,382.378706,,7.43671,-0.92964,-0.27185,1502.01548,-87.10687
48.054,810.763093,-30.647022,-81.143051,799.190094,-30.94852,-97.80527,,305.922431,-2.37957,323.816947,183.403286,103.776309,174.820282,141.214797,379.378706,,7.37535,-0.92223,-0.27278,1484.74671,-86.41293
48.055,807.513093,-30.174711,-81.369629,796.190094,-31.065132,-98.579476,,304.172431,-2.12957,323.566947,181.903286,103.776309,172.820282,141.714797,377.878706,,7.30865,-0.91489,-0.2737,1467.20839,-85.72498
48.056,807.763093,-30.211178,-82.244153,792.940094,-30.772502,-98.270668,,302.422431,-1.37957,322.816947,183.903286,102.026309,173.820282,140.214797,376.878706,,7.27663,-0.9076,-0.27461,1452.79038,-85.04166
48.057,806.013093,-30.873536,-83.32438,791.190094,-30.232621,-97.977721,,302.172431,-3.12957,322.066947,184.903286,101.526309,174.070282,140.714797,374.878706,,7.23928,-0.90034,-0.27551,1438.02137,-84.36159
48.058,803.763093,-30.637727,-84.260887,787.190094,-30.292239,-98.475582,,299.422431,-2.37957,321.066947,185.653286,100.776309,172.820282,140.214797,373.378706,,7.17257,-0.89313,-0.27641,1420.92998,-83.6864
48.059,803.263093,-30.472549,-84.514391,787.190094,-30.104229,-97.244621,,298.422431,-1.87957,320.816947,185.903286,101.526309,173.570282,139.964797,372.128706,,7.16724,-0.88596,-0.2773,1409.08001,-83.01458
48.06,800.013093,-30.642591,-85.362404,782.940094,-30.031353,-97.256806,,295.922431,-1.62957,318.816947,186.903286,100.776309,172.820282,139.214797,370.128706,,7.08719,-0.87883,-0.27818,1391.15325,-82.34676
48.061,798.013093,-30.904849,-87.195363,778.190094,-30.167116,-96.709022,,294.672431,-3.37957,319.066947,187.653286,100.026309,172.570282,137.214797,368.378706,,7.01516,-0.87178,-0.27906,1374.10704,-81.68606
48.062,800.013093,-30.73509,-87.381121,777.690094,-29.90105,-96.978865,,294.172431,-2.37957,319.316947,188.903286,100.026309,172.070282,138.214797,367.378706,,7.03116,-0.86476,-0.27993,1364.33425,-81.02799
48.063,800.013093,-30.920087,-87.179249,773.940094,-29.902509,-96.301062,,293.672431,-1.62957,318.066947,189.903286,99.526309,172.070282,136.714797,365.628706,,6.99114,-0.85775,-0.28079,1350.05618,-80.37105
48.064,799.263093,-30.625053,-88.372392,770.940094,-30.402817,-96.885287,,292.422431,-2.12957,319.066947,189.903286,99.776309,170.070282,136.214797,364.878706,,6.95112,-0.85078,-0.28164,1335.89353,-79.71785
48.065,800.263093,-30.956662,-88.463771,767.940094,-29.847055,-96.843169,,292.672431,-2.12957,318.566947,191.153286,98.776309,170.070282,136.464797,362.628706,,6.92978,-0.84384,-0.28249,1323.30794,-79.06753
48.066,800.513093,-30.715893,-89.142253,767.190094,-30.213829,-97.043097,,291.922431,-2.12957,319.316947,191.403286,98.776309,169.570282,135.714797,363.128706,,6.92444,-0.83691,-0.28333,1312.02637,-78.41846
48.067,801.263093,-30.640965,-89.562706,767.190094,-29.73155,-98.095639,,292.172431,-2.62957,320.316947,191.403286,98.276309,168.820282,137.714797,362.378706,,6.93244,-0.82998,-0.28416,1301.78711,-77.76927
48.068,801.763093,-31.175636,-89.708284,765.690094,-29.49986,-96.811364,,292.422431,-2.87957,319.316947,192.903286,98.026309,170.070282,136.464797,361.128706,,6.92177,-0.82305,-0.28499,1290.09921,-77.1202
48.069,802.763093,-30.860256,-90.803615,764.940094,-29.964112,-97.222976,,291.172431,-2.62957,320.316947,193.903286,98.776309,168.570282,136.464797,361.128706,,6.92444,-0.81613,-0.28581,1279.4516,-76.4715
48.07,802.013093,-30.750713,-90.989214,760.440094,-29.557556,-96.099289,,290.422431,-2.37957,320.066947,193.903286,97.776309,169.320282,134.964797,358.378706,,6.86841,-0.80923,-0.28662,1264.39157,-75.82531
48.071,800.513093,-30.34613,-91.563201,762.190094,-29.732413,-96.832146,,288.922431,-2.12957,320.316947,193.403286,98.526309,168.320282,136.214797,359.128706,,6.87108,-0.80237,-0.28743,1253.8585,-75.18161
48.072,800.263093,-30.494314,-91.692709,759.940094,-29.674379,-97.225101,,287.672431,-1.12957,318.816947,194.903286,97.526309,168.070282,135.714797,358.628706,,6.8444,-0.79551,-0.28823,1241.15313,-74.53904
48.073,799.263093,-30.717638,-92.009492,758.940094,-30.005992,-97.566004,,287.172431,-1.37957,318.066947,195.403286,97.526309,167.320282,135.214797,358.878706,,6.82305,-0.78867,-0.28902,1228.91378,-73.89872
48.074,795.763093,-30.852743,-93.428926,754.190094,-30.145915,-97.43101,,285.672431,-2.87957,317.816947,195.153286,96.526309,166.820282,133.464797,357.378706,,6.73501,-0.78189,-0.2898,1211.90004,-73.26352
48.075,791.263093,-30.654121,-94.980787,752.690094,-29.616107,-98.697994,,282.172431,-2.87957,316.566947,195.403286,95.776309,165.570282,135.464797,355.878706,,6.67097,-0.77519,-0.29058,1196.85957,-72.63545
48.076,790.763093,-30.954245,-94.83661,751.440094,-30.206999,-97.465191,,282.172431,-2.87957,315.566947,195.903286,96.276309,166.070282,132.964797,356.128706,,6.6523,-0.76853,-0.29135,1185.2294,-72.01126
48.077,788.763093,-31.314186,-94.872328,751.940094,-29.596441,-98.474271,,281.422431,-2.87957,313.816947,196.403286,95.276309,166.070282,134.714797,355.878706,,6.63629,-0.76189,-0.29212,1173.83972,-71.38869
48.078,787.763093,-30.696379,-94.78775,750.190094,-29.912086,-98.165789,,279.672431,-1.37957,313.566947,195.903286,95.526309,165.570282,133.714797,355.378706,,6.60694,-0.75526,-0.29288,1161.5608,-70.76824
48.079,782.263093,-31.101396,-95.247739,747.190094,-29.437958,-99.208358,,277.922431,-2.12957,311.066947,195.403286,94.526309,164.320282,134.964797,353.378706,,6.51622,-0.7487,-0.29363,1145.10543,-70.15342
48.08,780.513093,-31.408153,-95.771668,748.940094,-29.714994,-97.359259,,276.922431,-2.37957,309.816947,196.153286,95.526309,166.070282,133.214797,354.128706,,6.51622,-0.74219,-0.29437,1135.13917,-69.54285
48.081,777.013093,-31.359155,-95.371676,751.190094,-29.576735,-98.035109,,275.422431,-1.62957,307.816947,195.403286,95.526309,166.070282,134.464797,355.128706,,6.50288,-0.73568,-0.29511,1124.26352,-68.93291
48.082,773.013093,-31.425696,-95.238414,748.190094,-29.695328,-97.564781,,274.922431,-2.37957,306.816947,193.653286,95.526309,165.570282,133.464797,353.628706,,6.42818,-0.72921,-0.29585,1109.2784,-68.32709
48.083,770.263093,-31.393785,-94.844595,750.190094,-29.418878,-97.95051,,273.172431,-1.12957,304.566947,193.653286,95.026309,166.320282,134.214797,354.628706,,6.42017,-0.72279,-0.29657,1098.96384,-67.72514
48.084,764.013093,-31.505317,-96.360313,750.440094,-29.359773,-97.595069,,271.172431,-3.12957,303.816947,192.153286,96.026309,165.820282,134.964797,353.628706,,6.35614,-0.7164,-0.29729,1084.95255,-67.12657
48.085,759.013093,-31.615363,-96.143982,750.690094,-29.202131,-97.88527,,269.672431,-3.12957,301.566947,190.903286,96.026309,165.570282,135.714797,353.378706,,6.30544,-0.71007,-0.29801,1071.99204,-66.53338
48.086,757.513093,-32.166407,-93.989189,749.940094,-29.576696,-97.875488,,269.672431,-1.12957,297.566947,191.403286,95.526309,165.820282,134.214797,354.378706,,6.28143,-0.70377,-0.29871,1060.90733,-65.94368
48.087,752.013093,-31.811247,-95.535625,754.690094,-28.65514,-97.36646,,266.922431,-2.12957,297.316947,189.903286,96.026309,167.570282,136.714797,354.378706,,6.27343,-0.6975,-0.29941,1050.92127,-65.35549
48.088,748.263093,-32.217912,-95.258996,754.690094,-28.851247,-97.36646,,266.172431,-2.37957,295.066947,189.403286,96.026309,167.570282,136.214797,354.878706,,6.23341,-0.69124,-0.30011,1038.90707,-64.76954
48.089,745.263093,-32.446896,-95.20905,756.440094,-28.833414,-97.034455,,264.922431,-2.12957,293.066947,189.403286,96.276309,168.320282,136.214797,355.628706,,6.22006,-0.68502,-0.3008,1028.69231,-64.1861
48.09,741.013093,-32.383334,-94.556414,755.190094,-28.832145,-96.660434,,263.922431,-1.87957,291.316947,187.653286,96.776309,167.820282,136.214797,354.378706,,6.16137,-0.67883,-0.30148,1015.66214,-63.60603
48.091,737.263093,-32.29712,-96.680265,758.690094,-28.211454,-95.788785,,260.922431,-2.62957,290.816947,188.153286,97.026309,169.820282,137.214797,354.628706,,6.1587,-0.67267,-0.30215,1006.27732,-63.02883
48.092,733.013093,-32.736761,-96.24936,758.440094,-28.659812,-97.204451,,260.672431,-3.37957,288.816947,186.903286,96.776309,168.320282,137.464797,355.878706,,6.11067,-0.66653,-0.30282,994.10072,-62.45401
48.093,732.763093,-32.192498,-95.510802,759.440094,-28.719514,-96.225829,,259.672431,-1.62957,288.316947,186.403286,97.026309,169.570282,136.464797,356.378706,,6.11868,-0.66042,-0.30349,985.47628,-61.88107
48.094,727.263093,-32.537708,-95.788982,759.190094,-28.192874,-97.214786,,257.922431,-2.12957,285.816947,185.653286,96.276309,169.070282,138.214797,355.628706,,6.05731,-0.65433,-0.30414,972.62936,-61.31062
48.095,727.763093,-32.311991,-95.945084,764.440094,-28.144456,-96.65277,,257.172431,-1.37957,285.816947,186.153286,97.026309,170.820282,138.714797,357.878706,,6.11868,-0.64824,-0.30479,967.30723,-60.74018
48.096,726.013093,-32.542766,-97.177367,763.940094,-27.969144,-96.504625,,256.672431,-2.87957,286.066947,186.153286,96.276309,171.570282,138.214797,357.878706,,6.09466,-0.64213,-0.30544,956.75003,-60.16798
48.097,724.513093,-32.610141,-96.709834,765.190094,-28.165224,-96.241448,,256.172431,-2.37957,284.816947,185.903286,97.526309,171.070282,138.714797,357.878706,,6.092,-0.63604,-0.30608,947.51225,-59.59704
48.098,724.763093,-32.241535,-95.673734,765.440094,-28.01101,-95.260561,,256.422431,-1.37957,284.816947,184.903286,97.776309,172.070282,138.214797,357.378706,,6.09733,-0.62995,-0.30671,938.74798,-59.02597
48.099,725.013093,-32.179383,-96.19763,766.690094,-27.724045,-95.842509,,256.422431,-1.87957,285.566947,184.903286,97.526309,172.070282,139.464797,357.628706,,6.11334,-0.62384,-0.30734,930.58555,-58.4539
48.1,726.013093,-31.931207,-96.287576,767.940094,-27.727098,-95.791655,,255.922431,-1.12957,285.816947,185.403286,98.026309,172.070282,139.964797,357.878706,,6.13735,-0.61772,-0.30796,922.83821,-57.87995
48.101,724.513093,-32.814416,-97.601467,768.690094,-27.074306,-96.223437,,256.422431,-3.62957,285.566947,186.153286,96.026309,173.820282,140.214797,358.628706,,6.12935,-0.61158,-0.30857,913.21658,-57.30526
48.102,727.513093,-31.865371,-97.864962,769.190094,-27.345322,-96.58081,,255.672431,-2.12957,287.566947,186.403286,96.776309,172.820282,140.714797,358.878706,,6.1667,-0.60543,-0.30918,906.15535,-56.72919
48.103,728.263093,-31.781748,-98.540338,773.190094,-27.299561,-94.827913,,255.922431,-2.87957,288.816947,186.403286,98.776309,174.320282,140.964797,359.128706,,6.2174,-0.59924,-0.30979,899.73409,-56.14899
48.104,731.263093,-31.34778,-99.01948,772.440094,-26.990767,-95.233602,,256.422431,-2.87957,291.066947,186.653286,97.526309,174.820282,140.964797,359.128706,,6.24141,-0.59301,-0.31038,891.71521,-55.5653
48.105,735.513093,-31.216948,-97.898381,773.440094,-27.338576,-95.528087,,257.672431,-1.37957,291.566947,187.653286,98.276309,174.070282,141.214797,359.878706,,6.29744,-0.58674,-0.31097,885.36826,-54.97785
48.106,733.013093,-30.81865,-100.215183,773.190094,-26.916732,-95.036787,,254.922431,-2.12957,292.316947,187.903286,97.526309,175.320282,140.964797,359.378706,,6.26809,-0.58046,-0.31155,874.29159,-54.38916
48.107,735.513093,-30.412068,-99.215829,773.940094,-26.938455,-95.675044,,257.172431,-2.37957,294.566947,186.153286,97.526309,174.820282,141.714797,359.878706,,6.30278,-0.57418,-0.31213,866.69052,-53.80021
48.108,740.513093,-30.406585,-99.200192,777.440094,-26.912364,-94.62112,,258.672431,-2.12957,296.316947,187.653286,99.276309,175.570282,142.464797,360.128706,,6.39349,-0.56783,-0.3127,861.93484,-53.20539
48.109,740.763093,-30.146581,-100.365814,777.440094,-27.2931,-95.867519,,257.672431,-2.37957,297.316947,188.153286,98.526309,174.820282,142.214797,361.878706,,6.39616,-0.56143,-0.31327,852.36815,-52.6062
48.11,742.263093,-29.188403,-100.815724,779.440094,-26.938248,-95.207128,,256.922431,-1.62957,299.566947,187.403286,99.526309,175.320282,143.464797,361.128706,,6.43351,-0.55502,-0.31383,844.57169,-52.00513
48.111,743.263093,-29.248693,-102.63565,780.440094,-26.714095,-95.085136,,256.422431,-2.87957,301.066947,188.653286,98.526309,176.820282,142.964797,362.128706,,6.45486,-0.54857,-0.31438,835.8627,-51.40131
48.112,746.013093,-28.793696,-102.149066,779.440094,-27.128128,-95.414328,,257.172431,-2.12957,302.566947,188.403286,99.276309,175.320282,142.964797,361.878706,,6.47353,-0.54211,-0.31492,826.96188,-50.79561
48.113,748.513093,-28.400938,-103.533982,778.190094,-26.553603,-95.048759,,256.422431,-2.12957,304.566947,189.653286,97.776309,176.820282,142.464797,361.128706,,6.48687,-0.53563,-0.31546,817.74617,-50.18842
48.114,749.763093,-28.008146,-104.115276,782.690094,-26.873664,-94.295946,,256.422431,-2.37957,306.316947,189.403286,100.026309,177.070282,143.214797,362.378706,,6.54824,-0.52911,-0.31599,810.83818,-49.57772
48.115,750.013093,-28.245473,-104.618895,784.440094,-26.766544,-93.982642,,256.422431,-2.87957,306.316947,190.153286,100.026309,178.070282,143.214797,363.128706,,6.56958,-0.52255,-0.31652,801.83206,-48.96315
48.116,750.263093,-27.200424,-105.767952,781.690094,-26.718709,-94.209973,,255.172431,-2.87957,309.066947,188.903286,98.776309,178.070282,142.214797,362.628706,,6.5429,-0.516,-0.31704,790.48182,-48.34883
48.117,751.513093,-27.401351,-105.699477,786.440094,-26.698474,-94.565057,,255.422431,-2.62957,308.816947,189.903286,100.026309,178.070282,144.214797,364.128706,,6.60694,-0.50942,-0.31755,783.46588,-47.73276
48.118,754.513093,-27.096249,-104.851118,784.940094,-26.278121,-94.745769,,256.422431,-1.62957,309.816947,189.903286,99.026309,178.320282,144.464797,363.128706,,6.62295,-0.50281,-0.31806,774.04661,-47.11294
48.119,754.763093,-26.351943,-105.993247,786.440094,-26.510284,-94.359702,,255.172431,-1.62957,311.816947,189.403286,99.776309,178.570282,144.214797,363.878706,,6.64162,-0.49617,-0.31856,764.70483,-46.4915
48.12,757.263093,-26.362666,-105.643325,789.690094,-26.635449,-94.073616,,255.922431,-1.12957,312.316947,190.153286,100.776309,179.070282,144.714797,365.128706,,6.70299,-0.4895,-0.31905,757.23608,-45.8663
48.121,758.763093,-25.920441,-106.285864,788.190094,-26.686139,-93.842847,,255.922431,-1.37957,314.316947,189.903286,100.026309,179.570282,143.464797,365.128706,,6.70299,-0.4828,-0.31954,746.86687,-45.23823
48.122,757.513093,-25.718993,-107.207442,792.190094,-26.177745,-93.776738,,255.172431,-2.12957,315.066947,189.403286,100.526309,180.570282,145.464797,365.628706,,6.73234,-0.47608,-0.32002,737.78418,-44.60879
48.123,758.263093,-25.449576,-107.846857,794.440094,-25.870737,-93.206213,,254.922431,-2.37957,316.316947,189.403286,100.776309,181.820282,145.964797,365.878706,,6.76436,-0.46933,-0.32049,728.73425,-43.97647
